"","species","identifier","year","y_coordinate","x_coordinate","spatial_uncertainty"
"11958","bombus vestalis","BWARS",2011,244000,450000,1000
"11959","halictus rubicundus","BWARS",2011,244000,450000,1000
"11960","halictus rubicundus","BWARS",2011,244000,450000,1000
"11961","halictus tumulorum","BWARS",2011,244000,450000,1000
"11962","halictus tumulorum","BWARS",2011,244000,450000,1000
"11963","hylaeus communis","BWARS",2011,244000,450000,1000
"11964","hylaeus communis","BWARS",2011,244000,450000,1000
"11965","hylaeus confusus","BWARS",2011,244000,450000,1000
"11966","hylaeus hyalinatus","BWARS",2011,244000,450000,1000
"11967","hylaeus hyalinatus","BWARS",2011,244000,450000,1000
"11968","lasioglossum calceatum","BWARS",2011,244000,450000,1000
"11969","lasioglossum calceatum","BWARS",2011,244000,450000,1000
"11970","lasioglossum fulvicorne","BWARS",2011,244000,450000,1000
"11971","lasioglossum fulvicorne","BWARS",2011,244000,450000,1000
"11972","lasioglossum lativentre","BWARS",2011,244000,450000,1000
"11973","lasioglossum lativentre","BWARS",2011,244000,450000,1000
"11974","lasioglossum lativentre","BWARS",2011,244000,450000,1000
"11975","lasioglossum leucopus","BWARS",2011,244000,450000,1000
"11976","lasioglossum leucopus","BWARS",2011,244000,450000,1000
"11977","lasioglossum leucozonium","BWARS",2011,244000,450000,1000
"11978","lasioglossum leucozonium","BWARS",2011,244000,450000,1000
"11979","lasioglossum malachurum","BWARS",2011,244000,450000,1000
"11980","lasioglossum malachurum","BWARS",2011,244000,450000,1000
"11981","lasioglossum minutissimum","BWARS",2011,244000,450000,1000
"11982","lasioglossum minutissimum","BWARS",2011,244000,450000,1000
"11983","lasioglossum morio","BWARS",2011,244000,450000,1000
"11984","lasioglossum morio","BWARS",2011,244000,450000,1000
"11985","lasioglossum pauxillum","BWARS",2011,244000,450000,1000
"11986","lasioglossum pauxillum","BWARS",2011,244000,450000,1000
"11987","lasioglossum punctatissimum","BWARS",2011,244000,450000,1000
"11988","lasioglossum smeathmanellum","BWARS",2011,244000,450000,1000
"11989","lasioglossum smeathmanellum","BWARS",2011,244000,450000,1000
"11990","lasioglossum villosulum","BWARS",2011,244000,450000,1000
"11991","lasioglossum villosulum","BWARS",2011,244000,450000,1000
"11992","megachile versicolor","BWARS",2011,244000,450000,1000
"11993","megachile versicolor","BWARS",2011,244000,450000,1000
"11994","nomada fabriciana","BWARS",2011,244000,450000,1000
"11995","nomada fabriciana","BWARS",2011,244000,450000,1000
"11996","nomada fabriciana","BWARS",2011,244000,450000,1000
"11997","nomada ferruginata","BWARS",2011,244000,450000,1000
"11998","nomada flava","BWARS",2011,244000,450000,1000
"11999","nomada flavoguttata","BWARS",2011,244000,450000,1000
"12000","nomada flavoguttata","BWARS",2011,244000,450000,1000
"12001","nomada flavoguttata","BWARS",2011,244000,450000,1000
"12002","nomada fucata","BWARS",2011,244000,450000,1000
"12003","nomada fucata","BWARS",2011,244000,450000,1000
"12004","nomada goodeniana","BWARS",2011,244000,450000,1000
"12005","nomada goodeniana","BWARS",2011,244000,450000,1000
"12006","nomada guttulata","BWARS",2011,244000,450000,1000
"12007","nomada lathburiana","BWARS",2011,244000,450000,1000
"12008","nomada marshamella","BWARS",2011,244000,450000,1000
"12009","nomada ruficornis","BWARS",2011,244000,450000,1000
"12010","nomada ruficornis","BWARS",2011,244000,450000,1000
"12011","osmia bicornis","BWARS",2011,244000,450000,1000
"12012","sphecodes crassus","BWARS",2011,244000,450000,1000
"12013","sphecodes crassus","BWARS",2011,244000,450000,1000
"12014","sphecodes crassus","BWARS",2011,244000,450000,1000
"12015","sphecodes ephippius","BWARS",2011,244000,450000,1000
"12016","sphecodes ephippius","BWARS",2011,244000,450000,1000
"12017","sphecodes gibbus","BWARS",2011,244000,450000,1000
"12018","sphecodes gibbus","BWARS",2011,244000,450000,1000
"12019","sphecodes monilicornis","BWARS",2011,244000,450000,1000
"12020","sphecodes monilicornis","BWARS",2011,244000,450000,1000
"12021","sphecodes niger","BWARS",2011,244000,450000,1000
"12022","sphecodes niger","BWARS",2011,244000,450000,1000
"12023","sphecodes pellucidus","BWARS",2011,244000,450000,1000
"12024","andrena dorsata","BWARS",2011,185000,437000,1000
"12025","andrena flavipes","BWARS",2011,185000,437000,1000
"12026","andrena haemorrhoa","BWARS",2011,185000,437000,1000
"12027","andrena minutula","BWARS",2011,185000,437000,1000
"12028","bombus sylvestris","BWARS",2011,185000,437000,1000
"12029","chelostoma florisomne","BWARS",2011,185000,437000,1000
"12030","lasioglossum calceatum","BWARS",2011,185000,437000,1000
"12031","lasioglossum calceatum","BWARS",2011,186000,437000,1000
"12032","lasioglossum calceatum","BWARS",2011,185000,437000,1000
"12033","lasioglossum fulvicorne","BWARS",2011,186000,437000,1000
"12034","lasioglossum parvulum","BWARS",2011,186000,437000,1000
"12035","megachile ligniseca","BWARS",2011,186000,437000,1000
"12036","andrena dorsata","BWARS",2011,206000,456000,1000
"12037","andrena humilis","BWARS",2011,206000,456000,1000
"12038","andrena minutula","BWARS",2011,206000,456000,1000
"12039","andrena wilkella","BWARS",2011,206000,456000,1000
"12040","lasioglossum malachurum","BWARS",2011,206000,456000,1000
"12041","lasioglossum morio","BWARS",2011,206000,456000,1000
"12042","nomada lathburiana","BWARS",2011,206000,456000,1000
"12043","sphecodes ephippius","BWARS",2011,206000,456000,1000
"12044","andrena minutula","BWARS",2011,211000,455000,1000
"12045","nomada flavoguttata","BWARS",2011,211000,455000,1000
"12046","nomada ruficornis","BWARS",2011,211000,455000,1000
"12047","hylaeus signatus","BWARS",2011,175000,463000,1000
"12048","hylaeus signatus","BWARS",2011,175000,462000,1000
"12049","hylaeus signatus","BWARS",2011,176000,462000,1000
"12050","megachile versicolor","BWARS",2011,193000,455000,1000
"12051","megachile willughbiella","BWARS",2011,193000,455000,1000
"12052","andrena bicolor","BWARS",2011,185000,445000,1000
"12053","andrena chrysosceles","BWARS",2011,184000,446000,1000
"12054","andrena chrysosceles","BWARS",2011,184000,446000,1000
"12055","andrena cineraria","BWARS",2011,184000,446000,1000
"12056","andrena cineraria","BWARS",2011,184000,446000,1000
"12057","andrena dorsata","BWARS",2011,184000,446000,1000
"12058","andrena haemorrhoa","BWARS",2011,184000,446000,1000
"12059","andrena haemorrhoa","BWARS",2011,184000,446000,1000
"12060","andrena minutula","BWARS",2011,184000,446000,1000
"12061","andrena nigroaenea","BWARS",2011,185000,445000,1000
"12062","andrena nitida","BWARS",2011,184000,446000,1000
"12063","andrena nitida","BWARS",2011,185000,445000,1000
"12064","bombus barbutellus","BWARS",2011,184000,446000,1000
"12065","bombus rupestris","BWARS",2011,184000,446000,1000
"12066","bombus vestalis","BWARS",2011,184000,446000,1000
"12067","halictus rubicundus","BWARS",2011,184000,446000,1000
"12068","halictus tumulorum","BWARS",2011,184000,446000,1000
"12069","lasioglossum calceatum","BWARS",2011,184000,446000,1000
"12070","lasioglossum minutissimum","BWARS",2011,184000,446000,1000
"12071","lasioglossum quadrinotatum","BWARS",2011,184000,446000,1000
"12072","nomada flava","BWARS",2011,184000,446000,1000
"12073","nomada goodeniana","BWARS",2011,184000,446000,1000
"12074","nomada lathburiana","BWARS",2011,185000,445000,1000
"12075","nomada marshamella","BWARS",2011,185000,445000,1000
"12076","nomada ruficornis","BWARS",2011,184000,446000,1000
"12077","nomada ruficornis","BWARS",2011,185000,445000,1000
"12078","nomada ruficornis","BWARS",2011,184000,446000,1000
"12079","osmia bicolor","BWARS",2011,184000,446000,1000
"12080","andrena bucephala","BWARS",2011,205000,456000,1000
"12081","andrena cineraria","BWARS",2011,205000,456000,1000
"12082","andrena denticulata","BWARS",2011,205000,456000,1000
"12083","andrena fulva","BWARS",2011,205000,457000,1000
"12084","andrena haemorrhoa","BWARS",2011,205000,456000,1000
"12085","andrena helvola","BWARS",2011,205000,456000,1000
"12086","andrena minutula","BWARS",2011,205000,457000,1000
"12087","andrena nigroaenea","BWARS",2011,205000,456000,1000
"12088","andrena nitida","BWARS",2011,205000,456000,1000
"12089","andrena ovatula","BWARS",2011,205000,456000,1000
"12090","andrena praecox","BWARS",2011,205000,456000,1000
"12091","andrena scotica","BWARS",2011,205000,456000,1000
"12092","andrena semilaevis","BWARS",2011,205000,457000,1000
"12093","bombus hortorum","BWARS",2011,205000,456000,1000
"12094","colletes hederae","BWARS",2011,205000,457000,1000
"12095","halictus tumulorum","BWARS",2011,205000,456000,1000
"12096","lasioglossum calceatum","BWARS",2011,206000,456000,1000
"12097","lasioglossum fulvicorne","BWARS",2011,205000,456000,1000
"12098","lasioglossum lativentre","BWARS",2011,205000,457000,1000
"12099","lasioglossum leucozonium","BWARS",2011,206000,456000,1000
"12100","lasioglossum minutissimum","BWARS",2011,205000,456000,1000
"12101","lasioglossum morio","BWARS",2011,205000,457000,1000
"12102","lasioglossum punctatissimum","BWARS",2011,205000,456000,1000
"12103","lasioglossum villosulum","BWARS",2011,206000,456000,1000
"12104","nomada fabriciana","BWARS",2011,205000,457000,1000
"12105","nomada flavoguttata","BWARS",2011,205000,457000,1000
"12106","nomada ruficornis","BWARS",2011,205000,457000,1000
"12107","panurgus calcaratus","BWARS",2011,206000,456000,1000
"12108","sphecodes ephippius","BWARS",2011,205000,456000,1000
"12109","sphecodes geoffrellus","BWARS",2011,205000,457000,1000
"12110","sphecodes monilicornis","BWARS",2011,205000,457000,1000
"12111","sphecodes pellucidus","BWARS",2011,205000,456000,1000
"12112","sphecodes puncticeps","BWARS",2011,205000,457000,1000
"12113","andrena bicolor","BWARS",2011,216000,439000,1000
"12114","andrena chrysosceles","BWARS",2011,216000,439000,1000
"12115","andrena dorsata","BWARS",2011,216000,439000,1000
"12116","andrena flavipes","BWARS",2011,216000,439000,1000
"12117","andrena minutula","BWARS",2011,216000,439000,1000
"12118","andrena subopaca","BWARS",2011,216000,439000,1000
"12119","anthophora furcata","BWARS",2011,216000,439000,1000
"12120","halictus tumulorum","BWARS",2011,216000,439000,1000
"12121","osmia spinulosa","BWARS",2011,216000,439000,1000
"12122","hylaeus dilatatus","BWARS",2011,216000,439000,1000
"12123","hylaeus communis","BWARS",2011,216000,439000,1000
"12124","hylaeus hyalinatus","BWARS",2011,216000,439000,1000
"12125","lasioglossum calceatum","BWARS",2011,216000,439000,1000
"12126","lasioglossum fulvicorne","BWARS",2011,216000,439000,1000
